Emp_ID,Age,Salary,Joining Designation,Designation,Total Business Value,Quarterly Rating,City,Gender,Education_Level,Dateofjoining,EmployeeLeaveOrNot
2170,30,52196,1,1,267563.75,1.75,C14,Male,Master,22-10-2015,1
2171,35,55777,3,3,0,1,C17,Male,College,02-07-2016,1
2172,27,53105,1,2,0,1,C9,Male,College,10-02-2014,1
2173,43,64370,3,3,0,1,C25,Male,Bachelor,10-04-2017,1
2174,40.33,19371,1,1,385615,2.5,C20,Male,College,18-05-2015,1
2175,41,101223,4,4,192236,1,C29,Male,Master,22-07-2017,1
2176,29.45,50029,1,1,0,1,C25,Male,Bachelor,06-05-2013,1
2178,33,69971,2,2,431308.33,2.5,C11,Female,Bachelor,06-07-2017,0
2179,31,59105,1,2,751504.17,3,C22,Female,Bachelor,25-04-2013,0
2180,39,11889,1,1,174770,1.6,C22,Male,College,25-08-2015,1
2181,35,47440,2,2,0,1,C24,Female,Bachelor,24-11-2016,1
2182,23.53,40437,1,1,384507.89,2.42,C3,Female,College,17-07-2015,1
2183,40,29450,3,3,0,1,C10,Female,Bachelor,27-06-2017,1
2186,29.22,70246,1,2,496146.67,2.17,C8,Female,Master,13-08-2013,1
2187,30.8,25510,1,1,0,1,C20,Male,College,15-06-2016,1
2188,41.4,94440,4,4,77292,1,C11,Female,College,09-08-2017,0
2189,43.42,145116,2,4,906120,2,C9,Female,Bachelor,23-10-2010,0
2190,28,62955,1,2,48066.67,1,C7,Male,Bachelor,25-04-2013,1
2191,29,30960,1,1,75020,1,C26,Male,Bachelor,30-10-2017,0
2192,38.43,106428,3,3,0,1,C19,Male,Bachelor,07-10-2016,1
2193,35.62,84266,3,3,1027969.23,2.62,C29,Male,Master,12-12-2016,0
2194,35.37,90033,4,4,860121.58,1.84,C20,Female,College,29-09-2010,1
2195,32,27262,2,2,0,1,C3,Male,College,07-07-2017,1
2196,35.5,116383,2,4,1177143.75,2.12,C25,Male,Bachelor,06-10-2010,0
2197,48.11,82179,2,2,-45694.44,1,C17,Female,Bachelor,12-02-2015,1
2198,46.92,76426.83,1,2.17,1495672.08,3.75,C14,Female,College,09-01-2016,0
2199,26.7,93170,3,3,1075223,3.6,C5,Male,Master,27-02-2017,0
2200,34.5,69756,1,3,1210018.75,3,C15,Male,Bachelor,21-06-2013,0
2201,32,54631,2,2,259950,1.6,C19,Female,Bachelor,21-10-2015,1
2202,30,33986,2,2,77500,1,C17,Male,College,18-09-2017,0
2203,31,59650,2,2,0,1,C7,Male,Bachelor,08-03-2017,1
2204,28.56,61879,1,1,404775.56,2.33,C4,Female,Master,13-01-2015,1
2205,31,31210,2,2,416443.33,2.33,C8,Female,Bachelor,21-04-2017,0
2206,24.71,33391,1,1,51052.86,1.43,C5,Male,Bachelor,24-08-2016,1
2207,34,20010,1,1,0,1,C2,Male,College,06-01-2016,1
2208,23.86,117011,3,3,49287.14,1,C6,Male,Master,31-05-2017,0
2209,37,42339,2,2,138996.67,1,C16,Female,Bachelor,05-01-2015,1
2210,37.86,112513,1,4,3159657.14,3.29,C26,Male,Bachelor,30-03-2016,0
2211,34,22556,1,1,668130,2.5,C8,Male,College,19-01-2015,1
2213,58,29202,1,1,473014.29,3,C24,Female,Bachelor,04-05-2015,1
2214,33,90020,2,2,193291.67,1.5,C20,Male,College,11-07-2017,1
2215,27,23801,1,1,320597.5,1.75,C6,Male,Bachelor,21-05-2015,1
2216,30.8,52209,2,2,0,1,C16,Male,Master,01-05-2017,1
2217,36,72778,3,3,314078.75,1.75,C4,Female,Bachelor,05-05-2017,0
2218,23,20984,1,1,30088,1,C18,Female,College,18-05-2017,1
2219,32.75,110792,2,3,1052626.25,2.75,C25,Male,Bachelor,19-12-2014,1
2220,38,59077,2,2,28571.43,1,C18,Male,Bachelor,19-01-2017,1
2221,32.2,62460,3,3,81184,1,C19,Male,College,28-01-2016,1
2223,41.33,35442,1,1,850523.33,3.25,C13,Male,Bachelor,21-10-2015,0
2224,47.92,61291,1,1,903648.75,3.5,C27,Female,Master,27-08-2015,0
2225,36.3,28216,1,1,359907.83,2.26,C1,Female,Bachelor,11-10-2014,1
2226,31,38152,2,2,129070,1.25,C16,Male,Master,02-01-2017,1
2227,30.4,25357,1,1,230670,1.6,C16,Female,Bachelor,04-02-2017,1
2228,54.25,79243,1,2,812670,3.25,C27,Female,College,21-07-2015,0
2229,26,103305,3,3,0,1,C20,Male,Master,04-05-2017,1
2230,34.25,65628,3,3,70290,1,C16,Male,Master,06-09-2017,0
2231,33.83,78441,2,4,675608.33,1.75,C27,Female,College,28-02-2012,1
2232,25.67,73207,1,2,735192.78,2.67,C11,Female,Bachelor,06-06-2015,1
2233,37,79251,2,2,0,1,C8,Male,Bachelor,19-12-2017,0
2235,30,21935,1,1,155637.5,1,C10,Female,College,08-06-2015,1
2236,49,53572,1,2,681640,2.2,C3,Female,College,09-08-2012,1
2238,29,37067,2,2,0,1,C17,Male,Master,08-08-2017,1
2239,46,94485,3,3,0,1,C27,Female,Bachelor,28-11-2017,0
2240,33,85965,3,3,440270,2.2,C5,Male,College,10-08-2017,1
2241,35.79,50766,3,3,316450,1.64,C5,Male,Bachelor,17-11-2016,0
2242,35,70733,2,2,0,1,C3,Male,College,05-01-2016,1
2245,33,81348,2,2,0,1,C19,Female,Master,06-02-2017,1
2246,28,43647,2,2,0,1,C2,Female,Master,10-10-2016,1
2247,29.6,49336,1,1,130430,1,C9,Female,Bachelor,04-05-2015,1
2248,41,68830,2,2,0,1,C12,Female,Master,01-05-2017,1
2249,38,86246,3,3,0,1,C2,Female,Bachelor,29-05-2017,1
2250,25.4,41661,2,2,116632,1,C26,Male,Bachelor,01-11-2016,1
2251,38.08,83604,2,3,809281.67,2.38,C15,Male,Master,23-10-2010,0
2252,36.8,101423,3,3,302434,1,C20,Female,Bachelor,16-06-2015,1
2253,39.25,57872,1,2,491790.83,2.5,C11,Male,Bachelor,17-08-2015,1
2254,23,54580,1,1,62976,1,C4,Female,Bachelor,07-08-2017,0
2255,38.75,133489,3,4,1516587.08,2.62,C25,Male,College,06-11-2010,0
2256,30.22,59644,2,2,418991.11,2,C11,Male,College,07-10-2015,1
2257,42.25,81933,2,2,753185.83,3,C22,Female,Master,24-02-2015,0
2258,35.38,138520,3,3,1013106.15,3.08,C14,Female,College,28-11-2016,0
2259,40.5,89192,1,3,561175.83,2.12,C4,Male,Master,10-02-2014,0
2260,32,38919,2,2,0,1,C29,Male,Master,10-10-2017,0
2261,25,22132,1,1,0,1,C24,Female,Bachelor,21-12-2017,0
2263,24.14,16216,1,1,354465.71,2.29,C26,Male,College,17-07-2015,1
2264,33.56,73561,2,4,442335.56,1,C15,Female,Bachelor,29-05-2012,1
2265,28,62243,3,3,0,1,C27,Female,Bachelor,13-08-2016,1
2267,30.83,112722,1,4,490923.33,2,C23,Female,Bachelor,20-02-2016,1
2268,43.15,91207,2,3,1177985.38,2.85,C24,Male,College,01-11-2012,0
2269,32.67,46043,3,3,0,1,C8,Male,Master,14-04-2017,1
2270,34,78164,3,3,58035,1,C9,Female,Master,29-08-2017,1
2271,38,55943,1,2,444963.33,1.5,C2,Male,College,28-07-2015,1
2272,45.04,90482.39,2,2.35,1950518.26,3.43,C5,Female,Bachelor,16-02-2016,0
2273,32,66742,3,3,121446.67,1.5,C25,Male,Master,22-05-2017,1
2274,34,21154,1,1,58375,1,C24,Female,Master,23-11-2015,1
2276,32.67,54915,3,3,405510,2,C29,Male,Master,13-07-2017,0
2277,29,83958,3,3,0,1,C25,Female,Bachelor,08-09-2017,0
2278,34,18291,1,1,360180,2,C23,Female,College,27-07-2015,1
2279,27,83632,2,2,185555,2,C19,Female,Master,07-11-2017,0
2281,31,51261,2,2,0,1,C13,Male,Master,06-10-2016,1
2282,31,67740,2,2,125200,1,C5,Female,Master,30-06-2016,1
2283,35.92,59764,1,2,969362.5,3.25,C19,Male,College,10-11-2014,0
2284,30.5,49471,2,3,252656,1.6,C12,Male,College,15-08-2011,1
2285,38.25,40142,2,2,0,1,C28,Female,College,08-07-2015,1
2286,34,30851,2,2,18333.33,1,C29,Female,Bachelor,07-07-2016,1
2287,33.79,57624,2,2,144656.43,1.21,C28,Female,Master,15-08-2016,1
2288,31,40760,1,1,50540,1,C20,Male,College,15-12-2015,1
2289,46.25,51339,1,2,483824.58,2,C2,Female,College,12-01-2015,0
2290,32,57541,2,2,0,1,C9,Female,Master,28-11-2017,0
2291,30,62204,1,2,0,1,C2,Female,Bachelor,28-02-2015,1
2292,30,12895,1,1,0,1,C15,Male,College,23-06-2015,1
2294,24,25551,1,1,0,1,C1,Female,College,28-09-2016,1
2295,41,112934,3,3,87840,1,C26,Male,College,08-11-2016,1
2296,24.4,14761,2,2,120000,1,C11,Male,College,31-01-2017,1
2298,27,77301,3,3,0,1,C15,Male,Master,08-12-2017,0
2299,40.58,129924,1,4,958082.08,1.88,C5,Female,College,19-11-2012,0
2300,34,80980,2,2,0,1,C6,Female,College,29-07-2016,1
2302,36,21530,2,2,0,1,C14,Male,Bachelor,08-05-2017,1
2303,35,103102,2,2,326465.56,1.67,C1,Male,Bachelor,28-09-2016,1
2304,28,34461,3,3,0,1,C15,Male,Master,12-09-2016,1
2306,30.38,40435,1,1,651750,3.08,C27,Female,Bachelor,23-06-2015,1
2307,25,76455,1,1,0,1,C29,Female,College,06-11-2017,0
2308,46.08,49280,1,2,681268.33,2.75,C21,Male,College,08-05-2015,0
2309,36,60982,2,2,0,1,C9,Female,College,31-05-2016,1
2310,31,23566,1,1,0,1,C6,Male,Master,01-11-2016,1
2311,32.25,59587,2,2,89885,1,C20,Male,Bachelor,01-09-2017,0
2313,32,21780,1,1,0,1,C18,Female,Bachelor,18-05-2016,1
2314,29,87351,2,4,2179022.5,2.88,C12,Male,Bachelor,18-10-2010,0
2315,34,103060,3,3,0,1,C4,Female,Master,14-10-2016,1
2318,33.23,46851,2,2,690298.46,2.85,C26,Female,Master,12-12-2016,0
2319,38,37900,2,2,53455,1,C7,Male,Master,21-05-2015,1
2320,29,23334,1,1,66576.67,1,C28,Male,Master,12-01-2017,1
2321,33,49659,1,1,0,1,C2,Male,Bachelor,15-12-2015,1
2322,31,38223,3,3,314453.33,2,C12,Female,College,19-07-2017,0
2323,25,18770,1,1,0,1,C23,Female,College,05-05-2017,1
2324,34,41798,1,1,0,1,C19,Male,Master,08-10-2015,1
2326,32.7,71384,3,3,304508,1.3,C25,Female,College,28-11-2016,1
2327,34.6,65040,1,1,144639,1.3,C1,Female,College,14-10-2016,1
2329,32.71,35939,1,1,43218.57,1,C10,Female,College,10-02-2017,1
2330,28,80818,2,2,31896,1,C8,Female,Master,17-07-2017,1
2331,23,54235,2,2,0,1,C2,Female,Bachelor,09-08-2017,0
2332,24,33981,1,1,85761.43,1,C4,Female,College,21-11-2016,1
2333,41,59902,3,3,0,1,C7,Male,College,11-04-2017,1
2334,29.46,35595,1,1,486189.23,2.62,C8,Female,Bachelor,29-11-2016,0
2335,31.75,67490,2,2,0,1,C20,Male,Bachelor,20-06-2016,1
2336,43.2,39054,1,1,31040,1,C6,Male,Master,21-06-2016,1
2338,30,27774,2,2,0,1,C27,Male,Master,12-06-2017,1
2339,34,39612,2,2,0,1,C10,Male,Master,29-05-2017,1
2340,33,56687,2,2,58200,1,C28,Male,Master,03-12-2015,1
2342,32.89,47102,2,2,411205.56,2,C9,Female,Bachelor,18-06-2015,1
2343,25,89894,2,2,0,1,C2,Female,Master,25-09-2017,0
2344,33.43,113197,3,3,795042.86,3.14,C16,Male,College,21-06-2017,0
2345,25,131168,3,3,205384,1.6,C27,Male,Master,09-08-2017,0
2346,36,71338,3,3,0,1,C6,Male,College,31-10-2016,1
2347,36.44,54695,3,3,403035.56,2,C15,Male,Bachelor,24-04-2017,0
2348,24,45009,1,1,0,1,C25,Female,Master,13-11-2017,0
2350,38,23545,1,1,0,1,C18,Male,Master,20-11-2015,1
2351,31,31124,1,1,0,1,C5,Male,Master,19-10-2016,1
2354,31.46,92847,2,3,535333.85,1.92,C18,Male,College,12-02-2014,1
2355,32,63315,2,2,319356.67,2,C3,Female,College,17-09-2015,1
2356,40,59097,2,2,150000,1,C28,Male,Bachelor,06-01-2017,1
2357,33.62,24378,1,1,114000.62,1.19,C4,Female,Bachelor,31-08-2016,0
2358,39.25,33901,1,1,289982.5,1.75,C4,Male,College,26-05-2015,1
2360,24,93751,3,3,0,1,C15,Female,Bachelor,14-12-2017,0
2361,34,29642,1,1,0,1,C3,Female,College,09-11-2016,1
2362,42.57,56666,2,3,290631.43,1.64,C26,Female,College,20-08-2012,1
2363,32,43282,2,2,0,1,C13,Female,Master,31-10-2016,1
2364,38,131567,3,3,0,1,C11,Male,Master,15-01-2016,1
2365,42.42,99669,1,4,2474194.58,3.12,C13,Female,College,07-08-2012,0
2366,31,55276,2,2,88944,1,C9,Female,College,06-02-2017,1
2367,49,56150,1,2,332606.67,1.5,C25,Female,College,18-04-2013,1
2368,27,46397,2,2,0,1,C25,Male,Master,01-03-2017,1
2369,30.33,14113,1,1,227915.56,1.67,C14,Male,College,06-03-2017,1
2370,30,87710,3,3,0,1,C27,Male,Master,17-07-2017,1
2371,41.74,35133,1,2,696522.63,2.74,C29,Female,Bachelor,28-01-2013,1
2372,35,67219,3,3,28746.67,1,C24,Male,Master,23-05-2017,1
2373,33,54214,2,2,220646,1,C20,Female,Bachelor,04-12-2015,1
2375,41,15189,1,1,0,1,C3,Male,Bachelor,22-05-2015,1
2377,33.67,21346,1,1,109396.67,1,C7,Female,Master,29-04-2013,1
2378,30,83916,3,3,0,1,C14,Female,Bachelor,04-09-2017,0
2379,28,55546,3,3,535310,2.33,C15,Male,Master,24-04-2017,1
2380,26.75,136960,1,5,907532.5,1.75,C6,Female,Bachelor,28-11-2014,1
2381,46.92,77114,1,2,1191513.33,3.25,C19,Male,Bachelor,25-12-2014,0
2382,40.36,77785,4,4,1109931.43,1.86,C10,Female,Master,18-11-2016,0
2384,36,43764,1,1,163536,1.6,C25,Female,Master,20-08-2015,1
2385,39.43,57225,2,2,232465.71,1.43,C17,Female,Master,07-10-2015,1
2386,26.22,48747,1,1,589240,2.67,C21,Male,College,19-04-2017,0
2387,31.5,65298,1,2,153447.5,1,C26,Male,Bachelor,30-06-2014,1
2388,27.4,14820,1,1,207892,1.6,C9,Female,College,07-07-2017,1
2390,45.42,47528.75,1,1.25,775339.17,3,C28,Male,College,30-05-2015,0
2391,28.44,40366,2,2,368117.78,1.89,C26,Male,College,12-09-2016,1
2392,31.4,43411,1,1,0,1,C29,Female,Master,29-08-2016,1
2393,30,87010,3,3,0,1,C27,Female,College,08-08-2017,1
2394,42.09,76562,2,3,533961.82,2.27,C24,Male,Master,12-09-2015,1
2395,35.67,79652,2,2,0,1,C20,Male,Bachelor,11-10-2017,0
2396,33.86,53750,2,2,0,1,C26,Male,Master,21-06-2017,1
2397,38,47818,2,2,0,1,C8,Female,College,15-05-2017,1
2398,37.42,94809,2,4,773881.05,1.79,C10,Male,Master,02-06-2016,0
2399,27.92,67326,1,1,489266.25,2.75,C23,Female,Master,03-07-2015,0
2400,35,53643,1,1,235414,2.2,C18,Male,Master,06-08-2012,1
2402,28.17,29150,3,3,156533.33,1,C27,Male,Master,24-07-2017,1
2403,35,63888,2,2,700211.11,2.67,C25,Male,College,04-05-2015,1
2404,25.12,23711,1,1,171121.25,1,C17,Male,Bachelor,12-12-2016,1
2405,36,167758,5,5,0,1,C7,Male,Master,26-01-2016,1
2406,32.86,31097,1,1,33260,1,C18,Female,College,17-02-2016,1
2407,36.33,67762.29,1,1.04,1277853.75,3.88,C8,Female,Master,20-10-2015,0
2408,41.38,132505,1,4,1708632.31,2.85,C4,Male,College,01-05-2013,1
2409,27,16676,1,1,208653.33,1.67,C20,Male,College,06-05-2015,1
2410,37.5,113256,4,4,0,1,C20,Male,College,17-08-2016,1
2411,34,63321,2,2,0,1,C25,Female,Master,22-11-2017,0
2412,35,77848,3,3,-44960,1,C14,Female,Bachelor,11-06-2016,1
2413,43.48,109652,1,3,536634.78,2.3,C6,Female,Master,12-11-2012,1
2414,31,17648,1,1,0,1,C15,Male,Bachelor,25-05-2017,1
2415,39,112317,3,3,162717.5,1,C10,Male,Bachelor,28-11-2016,1
2416,32.36,62380,2,2,201047.14,1.21,C24,Male,Master,04-05-2015,1
2417,25.8,73899,2,2,161540.67,1.2,C28,Male,Master,17-10-2016,0
2418,34.5,77613,3,3,0,1,C12,Female,Bachelor,26-09-2017,0
2419,25,27993,1,1,50475,1,C18,Female,Master,16-11-2015,1
2420,30.08,169549,2,5,2000738.33,2.62,C5,Male,Master,30-07-2012,0
2421,38,58275,1,1,270720,1.5,C28,Male,Bachelor,07-01-2013,1
2422,47.42,111507,2,4,1543847.08,2.5,C4,Male,Bachelor,26-08-2011,0
2423,35.2,54059,3,3,232180,1.6,C18,Female,College,07-08-2017,0
2424,32,68525,3,3,78622,1,C6,Male,College,09-08-2017,0
2425,30,28890,3,3,0,1,C21,Male,Bachelor,13-07-2017,1
2426,33.67,82309,2,2,382523.33,2,C25,Female,Master,28-09-2017,0
2427,33,40281,2,2,0,1,C15,Female,Master,28-12-2015,1
2428,36,39195,1,1,0,1,C17,Male,Master,29-11-2017,0
2429,27,12064,1,1,0,1,C21,Male,College,08-11-2016,1
2430,27,58259,2,2,40000,1,C27,Male,College,13-04-2017,1
2431,37,46832,1,1,0,1,C17,Female,College,20-10-2015,1
2432,52.18,56188,1,3,541070,1.73,C1,Female,Bachelor,25-10-2012,1
2433,30,37214,1,1,0,1,C29,Male,Master,29-03-2017,1
2435,28.67,13222,1,1,0,1,C13,Female,College,28-01-2017,1
2436,33,100560,3,3,346286.67,2,C4,Male,Master,10-07-2017,1
2438,31,24429,1,1,250000,2,C18,Female,Bachelor,01-01-2015,1
2439,28,36373,2,2,0,1.4,C16,Male,Master,31-07-2017,0
2440,35,51769,2,2,208610,1.75,C9,Male,Master,07-09-2017,0
2441,33,51617,2,2,0,1,C5,Female,Master,02-09-2016,1
2442,36.15,63424,3,3,248618.46,1.46,C29,Male,Master,11-10-2016,1
2443,25.56,44169,1,2,206355.56,1.33,C25,Male,College,25-11-2014,1
2445,36.08,90492,3,3,657312.31,1.92,C21,Male,Bachelor,26-06-2015,1
2446,29.86,59110,2,2,868307.14,3.57,C29,Female,College,29-05-2017,0
2447,23,71138,2,2,0,1,C10,Male,Master,10-07-2017,1
2448,32.71,90734,3,3,262180,1.71,C18,Male,Bachelor,24-05-2016,1
2449,37,18024,2,2,365187.5,2.12,C22,Female,College,01-05-2017,0
2450,29,17481,1,1,0,1,C4,Female,Bachelor,02-07-2015,1
2451,23.77,23511,1,1,521133.08,2.62,C21,Male,College,03-01-2015,1
2453,39,92031,3,3,577713.57,1.86,C12,Female,Bachelor,12-11-2016,0
2454,39.5,37664,1,1,752475,2.88,C9,Male,Master,03-01-2013,0
2455,24.5,99691,1,4,1224305,1.83,C28,Male,Bachelor,18-06-2014,1
2457,42,58577,2,2,263952.22,2,C24,Male,College,07-09-2015,1
2458,38,33343,1,1,247675,1.75,C21,Male,Bachelor,10-08-2015,1
2459,32,85831,2,2,67472.5,1,C9,Female,Master,07-12-2016,1
2460,26,36191,1,1,25000,1,C12,Female,Master,17-05-2017,1
2461,30,42551,2,2,0,1,C2,Male,College,02-12-2016,1
2464,29.5,52371,1,1,470381.25,2.5,C15,Male,Master,22-05-2017,0
2465,34,19183,2,2,0,1,C20,Male,College,31-05-2016,1
2467,28.2,63182,3,3,0,1,C1,Female,College,31-01-2017,1
2468,33,99858,2,2,553470,2.5,C14,Male,Bachelor,05-04-2017,1
2469,31,45365,3,3,0,1,C24,Female,Master,13-11-2017,0
2470,30.89,55723,1,1,719091.11,2.5,C27,Male,Bachelor,27-02-2015,1
2471,27,55344,2,2,0,1,C24,Male,College,06-04-2017,1
2472,33.4,36682,1,1,47176,1,C25,Male,Master,02-10-2015,1
2473,39.26,30967,1,1,327492.11,1.95,C6,Female,Bachelor,13-06-2016,0
2474,34,44188,1,1,0,1,C10,Male,Bachelor,28-06-2017,1
2475,35,99515,3,3,881591.25,2.75,C12,Male,Master,04-11-2016,1
2476,33.14,89269,3,3,35714.29,1,C19,Male,Bachelor,16-03-2017,1
2478,25.86,68294,1,1,323691.43,2.29,C2,Female,Master,11-06-2015,1
2480,28.79,18538,1,1,700156.43,2.29,C24,Female,College,21-11-2016,0
2481,45.33,44041,1,1,274546.67,1.67,C2,Female,Master,12-02-2015,1
2482,36,47251,3,3,0,1,C16,Male,College,13-04-2017,1
2483,36.22,65277,2,2,696682.22,3,C4,Male,Master,18-04-2017,0
2484,35.43,58626,3,3,71720,1.14,C2,Male,Bachelor,11-10-2016,1
2485,40.18,51616,1,1,174077.65,1.71,C13,Male,Master,02-06-2015,1
2486,35.18,74360,2,2,1048392.73,2.91,C6,Female,Master,05-12-2016,1
2487,35.83,142543,1,4,1405780.83,2.25,C29,Female,Master,12-10-2010,0
2488,27.18,65958,1,2,1580600.91,2.64,C14,Male,College,20-07-2015,1
2489,36,40775,1,1,303000,2.5,C23,Female,Bachelor,25-02-2014,1
2490,25,29052,1,1,362043.33,2,C25,Female,Bachelor,21-11-2016,1
2491,25,62242,2,2,72750,1,C20,Male,Master,30-12-2016,1
2492,35.67,59644,1,2,858753.33,2.83,C28,Female,Master,18-11-2014,1
2493,50.29,40013,1,2,907781.43,3.14,C19,Female,Master,25-05-2013,1
2494,45.92,48747,1,1,741002.08,3.12,C27,Male,College,25-05-2015,0
2495,31.88,25228,1,1,283907.5,1.94,C3,Female,College,12-11-2015,1
2496,23.09,38169,1,1,447774.55,2.27,C28,Male,Master,31-01-2017,0
2497,38.17,52092,3,3,282973.33,2,C4,Female,College,30-06-2017,0
2498,30,15052,1,1,373648.33,2,C22,Male,College,27-07-2017,0
2499,27,75458,2,2,0,1,C17,Male,Bachelor,06-07-2016,1
2500,32,66536,3,3,0,1,C8,Male,Bachelor,28-09-2017,0
2501,31,30212,1,1,156286.25,1.38,C7,Female,College,04-08-2016,1
2502,30.6,91020,3,3,0,1,C20,Female,College,12-09-2016,1
2503,35,71761,3,3,0,1,C13,Female,College,28-06-2016,1
2504,32,70395,3,3,0,1,C20,Female,Master,29-05-2017,1
2505,41.08,47809,1,1,998331.67,3.12,C12,Male,Bachelor,18-08-2015,0
2506,33,18173,1,1,112430,1,C15,Male,Bachelor,29-11-2016,1
2507,26,59536,1,1,0,1,C23,Male,Master,16-11-2016,1
2508,37,64254,1,2,424596.67,1.5,C11,Male,Master,18-05-2015,1
2509,38,118773,3,3,254253.33,1.5,C28,Female,Bachelor,28-06-2017,1
2510,41,130752,2,4,1006412.86,1.43,C1,Male,Master,05-05-2011,1
2511,23,43876,1,1,439368.33,2.5,C6,Female,Bachelor,22-06-2017,0
2513,27.33,125576,1,3,849440,2.67,C10,Male,College,01-05-2013,1
2514,31,33169,2,2,58494,1,C16,Male,Master,31-10-2016,1
2515,40,37667,2,2,0,1,C5,Male,Master,13-11-2017,0
2516,45.71,115152,4,4,150362.86,1,C15,Male,Master,30-06-2016,1
2517,32.25,83236,2,4,1380807.5,2.25,C26,Female,Bachelor,31-05-2012,0
2518,37.67,67049,1,3,436060,1,C13,Female,Bachelor,22-10-2010,1
2520,30.33,34556,2,2,338000,1.33,C18,Male,College,27-08-2012,1
2521,26,30558,1,1,0,1,C24,Male,College,18-12-2017,0
2522,34.92,90057,2,5,3972127.5,2.75,C13,Female,Bachelor,01-04-2010,0
2525,23,18224,1,1,375072,2.2,C16,Female,College,09-03-2017,1
2527,25,16206,1,1,131820.91,1.27,C5,Male,College,31-10-2016,1
2528,45,37521,2,2,162542,1,C24,Female,Bachelor,18-12-2015,1
2529,40.14,31816,1,1,107295.71,1.43,C27,Male,College,04-07-2016,1
2530,28.2,137450,3,4,698875,1.7,C29,Female,Bachelor,02-08-2012,1
2532,38.33,90090,2,2,315460,2,C20,Male,Master,28-06-2017,1
2533,31.88,45993,1,1,465162.5,2.31,C5,Male,College,06-09-2016,0
2535,32,47678,1,1,78754,1,C23,Male,Bachelor,09-11-2016,1
2536,39,38706,2,2,33946.67,1,C13,Female,Master,14-10-2015,1
2537,36,75344,2,2,103077.5,1,C20,Female,College,01-09-2017,0
2538,37,96562,3,3,0,1,C27,Male,College,30-10-2017,0
2539,29.12,37039,2,2,180573.75,1.75,C15,Female,College,16-01-2016,1
2540,34,14776,1,1,114550,1,C19,Male,College,23-12-2016,1
2541,30.92,68356,1,4,1445995,2.25,C27,Female,College,27-04-2013,0
2543,27.58,55594.75,1,2.25,1411753.33,3.38,C20,Male,College,10-06-2015,0
2544,31.25,67667,2,2,0,1,C22,Male,College,28-07-2016,1
2545,43.67,44884,1,2,453284.17,2,C22,Male,College,13-05-2015,1
2546,34.75,70774,2,2,923150,3,C10,Male,Master,06-08-2015,0
2547,37.56,77399,1,2,498996.11,2.5,C19,Male,College,29-06-2015,0
2549,31,34569,2,2,0,1,C17,Female,College,05-12-2016,1
2550,35,78009,3,3,0,1,C14,Male,Bachelor,28-11-2017,0
2551,40.25,58799,1,1,479557.5,2.75,C23,Male,Bachelor,12-05-2015,0
2552,33.67,45414,1,1,464830.83,2.5,C24,Female,Bachelor,04-12-2015,0
2553,33,54019,3,3,46368,1,C26,Female,Bachelor,10-08-2017,1
2554,38,23166,1,1,685860,3,C14,Male,College,08-07-2014,1
2555,38,116077,2,4,1652720.5,2.55,C13,Female,College,29-12-2011,1
2556,25,64168,2,2,150000,1.5,C7,Male,Master,13-06-2016,1
2558,36.5,29962,1,1,415605.71,2.5,C19,Male,Bachelor,04-05-2015,1
2559,46,96053,3,3,0,1,C25,Male,Master,16-09-2015,1
2560,30,47301,1,2,317111.67,1.5,C22,Male,Master,29-11-2014,1
2561,41.92,81854,1,3,1144788.75,3.25,C24,Female,Master,24-05-2012,0
2562,31.25,128520,3,3,136282.5,1,C22,Male,College,17-09-2016,1
2563,38.15,53880,1,1,560871.54,3.08,C20,Male,College,27-08-2012,1
2565,28.25,83215,3,3,369235,1.75,C15,Male,College,08-09-2017,0
2566,24,64399,2,2,180660,1.6,C18,Male,Bachelor,18-08-2017,0
2567,48.33,126779.25,1,3.25,1803127.5,3.25,C9,Female,Master,03-06-2015,0
2568,31.17,83298,2,4,842598.33,1.75,C28,Male,College,05-12-2011,0
2569,26.11,56766,2,2,157857.78,1.33,C10,Female,Master,25-04-2017,0
2570,23,26766,1,1,0,1,C9,Male,Master,03-12-2016,1
2571,34,71878,3,3,0,1,C27,Male,Bachelor,30-11-2017,0
2572,45.16,65990,1,2,329767.37,1.63,C5,Female,College,08-07-2013,1
2573,38,52321,1,1,41580,1,C26,Female,College,14-07-2017,1
2574,22.33,42059,1,1,0,1,C8,Male,College,18-01-2016,1
2575,25,37888,1,1,80833.33,1,C15,Male,College,06-07-2016,1
2576,28.92,80907,2,2,720281.25,2.75,C25,Male,Bachelor,20-08-2012,0
2577,28,50141,2,2,0,1,C13,Male,Bachelor,25-04-2017,1
2578,25,37046,1,1,37930,1,C3,Female,Master,13-07-2017,1
2579,46,50326,2,2,1066595,2.5,C23,Male,Bachelor,15-01-2016,1
2581,42,29462,1,1,206977.27,1.55,C29,Female,Bachelor,05-07-2016,1
2582,44.7,18799,1,1,474513.91,2.57,C16,Male,College,06-08-2012,1
2585,26,24676,2,2,0,1,C4,Male,College,17-05-2017,1
2586,31,20983,1,1,236968,1.6,C4,Female,Bachelor,30-10-2015,1
2587,35,53902,2,2,288438.33,2,C7,Male,Master,20-07-2017,0
2588,31,18469,1,1,0,1,C28,Female,Bachelor,13-02-2017,1
2589,33.67,52222,1,1,224211.11,1.67,C23,Female,Master,06-06-2016,1
2590,28,53554,2,2,0,1,C11,Male,College,03-05-2017,1
